year,region,SSP1,SSP2,SSP3,SSP4,SSP5
y1986,OAS,0.295885613183014,0.295885613183014,0.295885613183014,0.295885613183014,0.295885613183014
y1986,SSA,0.254271208639121,0.254271208639121,0.254271208639121,0.254271208639121,0.254271208639121
y1986,EUR,0.697695716883327,0.697695716883327,0.697695716883327,0.697695716883327,0.697695716883327
y1986,NEU,0.5440653809019,0.5440653809019,0.5440653809019,0.5440653809019,0.5440653809019
y1986,MEA,0.501502111644248,0.501502111644248,0.501502111644248,0.501502111644248,0.501502111644248
y1986,REF,0.648647558142023,0.648647558142023,0.648647558142023,0.648647558142023,0.648647558142023
y1986,CAZ,0.802072821852075,0.802072821852075,0.802072821852075,0.802072821852075,0.802072821852075
y1986,CHA,0.252157645470441,0.252157645470441,0.252157645470441,0.252157645470441,0.252157645470441
y1986,IND,0.24585,0.24585,0.24585,0.24585,0.24585
y1986,JPN,0.76835,0.76835,0.76835,0.76835,0.76835
y1986,USA,0.74644,0.74644,0.74644,0.74644,0.74644
y1987,LAM,0.68850602255848,0.68850602255848,0.68850602255848,0.68850602255848,0.68850602255848
y1987,OAS,0.301412693637565,0.301412693637565,0.301412693637565,0.301412693637565,0.301412693637565
y1987,SSA,0.259678049030889,0.259678049030889,0.259678049030889,0.259678049030889,0.259678049030889
y1987,EUR,0.69946384439681,0.69946384439681,0.69946384439681,0.69946384439681,0.69946384439681
y1987,NEU,0.553280542817205,0.553280542817205,0.553280542817205,0.553280542817205,0.553280542817205
y1987,MEA,0.507007070090163,0.507007070090163,0.507007070090163,0.507007070090163,0.507007070090163
y1987,REF,0.651832241066247,0.651832241066247,0.651832241066247,0.651832241066247,0.651832241066247
y1987,CAZ,0.802283754184539,0.802283754184539,0.802283754184539,0.802283754184539,0.802283754184539
y1987,CHA,0.259526460774278,0.259526460774278,0.259526460774278,0.259526460774278,0.259526460774278
y1987,IND,0.24823,0.24823,0.24823,0.24823,0.24823
y1987,JPN,0.76962,0.76962,0.76962,0.76962,0.76962
y1987,USA,0.74793,0.74793,0.74793,0.74793,0.74793
y1988,LAM,0.694339021359364,0.694339021359364,0.694339021359364,0.694339021359364,0.694339021359364
y1988,OAS,0.30700396819518,0.30700396819518,0.30700396819518,0.30700396819518,0.30700396819518
y1988,SSA,0.265039480081015,0.265039480081015,0.265039480081015,0.265039480081015,0.265039480081015
y1988,EUR,0.701194547039919,0.701194547039919,0.701194547039919,0.701194547039919,0.701194547039919
y1988,NEU,0.562574222011245,0.562574222011245,0.562574222011245,0.562574222011245,0.562574222011245
y1988,MEA,0.511737428567857,0.511737428567857,0.511737428567857,0.511737428567857,0.511737428567857
y1988,REF,0.654959662038753,0.654959662038753,0.654959662038753,0.654959662038753,0.654959662038753
y1988,CAZ,0.802504217339333,0.802504217339333,0.802504217339333,0.802504217339333,0.802504217339333
y1988,CHA,0.266749381107849,0.266749381107849,0.266749381107849,0.266749381107849,0.266749381107849
y1988,IND,0.25063,0.25063,0.25063,0.25063,0.25063
y1988,JPN,0.77088,0.77088,0.77088,0.77088,0.77088
y1988,USA,0.74942,0.74942,0.74942,0.74942,0.74942
y1989,LAM,0.700050368728629,0.700050368728629,0.700050368728629,0.700050368728629,0.700050368728629
y1989,OAS,0.312520257085324,0.312520257085324,0.312520257085324,0.312520257085324,0.312520257085324
y1989,SSA,0.270302971237802,0.270302971237802,0.270302971237802,0.270302971237802,0.270302971237802
y1989,EUR,0.702483040074603,0.702483040074603,0.702483040074603,0.702483040074603,0.702483040074603
y1989,NEU,0.571790404505624,0.571790404505624,0.571790404505624,0.571790404505624,0.571790404505624
y1989,MEA,0.516245437601916,0.516245437601916,0.516245437601916,0.516245437601916,0.516245437601916
y1989,REF,0.656368155851855,0.656368155851855,0.656368155851855,0.656368155851855,0.656368155851855
y1989,CAZ,0.802624700116093,0.802624700116093,0.802624700116093,0.802624700116093,0.802624700116093
y1989,CHA,0.273919452060115,0.273919452060115,0.273919452060115,0.273919452060115,0.273919452060115
y1989,IND,0.25305,0.25305,0.25305,0.25305,0.25305
y1989,JPN,0.77213,0.77213,0.77213,0.77213,0.77213
y1989,USA,0.75089,0.75089,0.75089,0.75089,0.75089
y1990,LAM,0.705604947168914,0.705604947168914,0.705604947168914,0.705604947168914,0.705604947168914
y1990,OAS,0.3181053048144,0.3181053048144,0.3181053048144,0.3181053048144,0.3181053048144
y1990,SSA,0.275494881740944,0.275494881740944,0.275494881740944,0.275494881740944,0.275494881740944
y1990,EUR,0.703912183813742,0.703912183813742,0.703912183813742,0.703912183813742,0.703912183813742
y1990,NEU,0.581115293543767,0.581115293543767,0.581115293543767,0.581115293543767,0.581115293543767
y1990,MEA,0.519701514105791,0.519701514105791,0.519701514105791,0.519701514105791,0.519701514105791
y1990,REF,0.655760932563419,0.655760932563419,0.655760932563419,0.655760932563419,0.655760932563419
y1990,CAZ,0.802776007223014,0.802776007223014,0.802776007223014,0.802776007223014,0.802776007223014
y1990,CHA,0.281048372871481,0.281048372871481,0.281048372871481,0.281048372871481,0.281048372871481
y1990,IND,0.25547,0.25547,0.25547,0.25547,0.25547
y1990,JPN,0.77339,0.77339,0.77339,0.77339,0.77339
y1990,USA,0.753,0.753,0.753,0.753,0.753
y1991,LAM,0.710801083273952,0.710801083273952,0.710801083273952,0.710801083273952,0.710801083273952
y1991,OAS,0.322731849060439,0.322731849060439,0.322731849060439,0.322731849060439,0.322731849060439
y1991,SSA,0.279528308103453,0.279528308103453,0.279528308103453,0.279528308103453,0.279528308103453
y1991,EUR,0.705549600455137,0.705549600455137,0.705549600455137,0.705549600455137,0.705549600455137
y1991,NEU,0.587641332090628,0.587641332090628,0.587641332090628,0.587641332090628,0.587641332090628
y1991,MEA,0.523755881921739,0.523755881921739,0.523755881921739,0.523755881921739,0.523755881921739
y1991,REF,0.655199452538878,0.655199452538878,0.655199452538878,0.655199452538878,0.655199452538878
y1991,CAZ,0.803156655836676,0.803156655836676,0.803156655836676,0.803156655836676,0.803156655836676
y1991,CHA,0.289479323078411,0.289479323078411,0.289479323078411,0.289479323078411,0.289479323078411
y1991,IND,0.25778,0.25778,0.25778,0.25778,0.25778
y1991,JPN,0.77473,0.77473,0.77473,0.77473,0.77473
y1991,USA,0.75701,0.75701,0.75701,0.75701,0.75701
y1992,LAM,0.71576591898279,0.71576591898279,0.71576591898279,0.71576591898279,0.71576591898279
y1992,OAS,0.327169786439615,0.327169786439615,0.327169786439615,0.327169786439615,0.327169786439615
y1992,SSA,0.283409598593609,0.283409598593609,0.283409598593609,0.283409598593609,0.283409598593609
y1992,EUR,0.706999604298645,0.706999604298645,0.706999604298645,0.706999604298645,0.706999604298645
y1992,NEU,0.592907843534305,0.592907843534305,0.592907843534305,0.592907843534305,0.592907843534305
y1992,MEA,0.529344495307405,0.529344495307405,0.529344495307405,0.529344495307405,0.529344495307405
y1992,REF,0.654639263215626,0.654639263215626,0.654639263215626,0.654639263215626,0.654639263215626
y1992,CAZ,0.804366865914495,0.804366865914495,0.804366865914495,0.804366865914495,0.804366865914495
y1992,CHA,0.298109074293785,0.298109074293785,0.298109074293785,0.298109074293785,0.298109074293785
y1992,IND,0.25984,0.25984,0.25984,0.25984,0.25984
y1992,JPN,0.7761,0.7761,0.7761,0.7761,0.7761
y1992,USA,0.76097,0.76097,0.76097,0.76097,0.76097
y1993,LAM,0.720609287782282,0.720609287782282,0.720609287782282,0.720609287782282,0.720609287782282
y1993,OAS,0.331543377469058,0.331543377469058,0.331543377469058,0.331543377469058,0.331543377469058
y1993,SSA,0.287453744141085,0.287453744141085,0.287453744141085,0.287453744141085,0.287453744141085
y1993,EUR,0.708206693564466,0.708206693564466,0.708206693564466,0.708206693564466,0.708206693564466
y1993,NEU,0.598351640663847,0.598351640663847,0.598351640663847,0.598351640663847,0.598351640663847
y1993,MEA,0.534279795397946,0.534279795397946,0.534279795397946,0.534279795397946,0.534279795397946
y1993,REF,0.654170318526756,0.654170318526756,0.654170318526756,0.654170318526756,0.654170318526756
y1993,CAZ,0.805512249569641,0.805512249569641,0.805512249569641,0.805512249569641,0.805512249569641
y1993,CHA,0.306918591293205,0.306918591293205,0.306918591293205,0.306918591293205,0.306918591293205
y1993,IND,0.26191,0.26191,0.26191,0.26191,0.26191
y1993,JPN,0.77746,0.77746,0.77746,0.77746,0.77746
y1993,USA,0.76488,0.76488,0.76488,0.76488,0.76488
y1994,LAM,0.725510849037382,0.725510849037382,0.725510849037382,0.725510849037382,0.725510849037382
y1994,OAS,0.336002045620681,0.336002045620681,0.336002045620681,0.336002045620681,0.336002045620681
y1994,SSA,0.291819420425739,0.291819420425739,0.291819420425739,0.291819420425739,0.291819420425739
y1994,EUR,0.709516537467066,0.709516537467066,0.709516537467066,0.709516537467066,0.709516537467066
y1994,NEU,0.603437364486664,0.603437364486664,0.603437364486664,0.603437364486664,0.603437364486664
y1994,MEA,0.538112603621397,0.538112603621397,0.538112603621397,0.538112603621397,0.538112603621397
y1994,REF,0.653806775399119,0.653806775399119,0.653806775399119,0.653806775399119,0.653806775399119
y1994,CAZ,0.806658387339999,0.806658387339999,0.806658387339999,0.806658387339999,0.806658387339999
y1994,CHA,0.315921086119804,0.315921086119804,0.315921086119804,0.315921086119804,0.315921086119804
y1994,IND,0.26399,0.26399,0.26399,0.26399,0.26399
y1994,JPN,0.77881,0.77881,0.77881,0.77881,0.77881
y1994,USA,0.76875,0.76875,0.76875,0.76875,0.76875
y1995,LAM,0.730362573981428,0.730362573981428,0.730362573981428,0.730362573981428,0.730362573981428
y1995,OAS,0.340538249351042,0.340538249351042,0.340538249351042,0.340538249351042,0.340538249351042
y1995,SSA,0.295801834105296,0.295801834105296,0.295801834105296,0.295801834105296,0.295801834105296
y1995,EUR,0.710834513959068,0.710834513959068,0.710834513959068,0.710834513959068,0.710834513959068
y1995,NEU,0.607935481728593,0.607935481728593,0.607935481728593,0.607935481728593,0.607935481728593
y1995,MEA,0.54137520178748,0.54137520178748,0.54137520178748,0.54137520178748,0.54137520178748
y1995,REF,0.653574541218817,0.653574541218817,0.653574541218817,0.653574541218817,0.653574541218817
y1995,CAZ,0.807834425335937,0.807834425335937,0.807834425335937,0.807834425335937,0.807834425335937
y1995,CHA,0.325074126010411,0.325074126010411,0.325074126010411,0.325074126010411,0.325074126010411
y1995,IND,0.26607,0.26607,0.26607,0.26607,0.26607
y1995,JPN,0.78016,0.78016,0.78016,0.78016,0.78016
y1995,USA,0.77257,0.77257,0.77257,0.77257,0.77257
y1996,LAM,0.734994675818556,0.734994675818556,0.734994675818556,0.734994675818556,0.734994675818556
y1996,OAS,0.345010470081941,0.345010470081941,0.345010470081941,0.345010470081941,0.345010470081941
y1996,SSA,0.299233344227919,0.299233344227919,0.299233344227919,0.299233344227919,0.299233344227919
y1996,EUR,0.712145482393464,0.712145482393464,0.712145482393464,0.712145482393464,0.712145482393464
y1996,NEU,0.612015962439401,0.612015962439401,0.612015962439401,0.612015962439401,0.612015962439401
y1996,MEA,0.54459663199955,0.54459663199955,0.54459663199955,0.54459663199955,0.54459663199955
y1996,REF,0.653313114747619,0.653313114747619,0.653313114747619,0.653313114747619,0.653313114747619
y1996,CAZ,0.8091065648667,0.8091065648667,0.8091065648667,0.8091065648667,0.8091065648667
y1996,CHA,0.334484188638254,0.334484188638254,0.334484188638254,0.334484188638254,0.334484188638254
y1996,IND,0.26817,0.26817,0.26817,0.26817,0.26817
y1996,JPN,0.78145,0.78145,0.78145,0.78145,0.78145
y1996,USA,0.77636,0.77636,0.77636,0.77636,0.77636
y1997,LAM,0.73971279190947,0.73971279190947,0.73971279190947,0.73971279190947,0.73971279190947
y1997,OAS,0.349421922380575,0.349421922380575,0.349421922380575,0.349421922380575,0.349421922380575
y1997,SSA,0.302844732646879,0.302844732646879,0.302844732646879,0.302844732646879,0.302844732646879
y1997,EUR,0.713409308411195,0.713409308411195,0.713409308411195,0.713409308411195,0.713409308411195
y1997,NEU,0.616194268272673,0.616194268272673,0.616194268272673,0.616194268272673,0.616194268272673
y1997,MEA,0.547909215037222,0.547909215037222,0.547909215037222,0.547909215037222,0.547909215037222
y1997,REF,0.653117460828204,0.653117460828204,0.653117460828204,0.653117460828204,0.653117460828204
y1997,CAZ,0.810958768229277,0.810958768229277,0.810958768229277,0.810958768229277,0.810958768229277
y1997,CHA,0.34388998161646,0.34388998161646,0.34388998161646,0.34388998161646,0.34388998161646
y1997,IND,0.27028,0.27028,0.27028,0.27028,0.27028
y1997,JPN,0.78272,0.78272,0.78272,0.78272,0.78272
y1997,USA,0.78008,0.78008,0.78008,0.78008,0.78008
y1998,LAM,0.744388208578438,0.744388208578438,0.744388208578438,0.744388208578438,0.744388208578438
y1998,OAS,0.35385750540138,0.35385750540138,0.35385750540138,0.35385750540138,0.35385750540138
y1998,SSA,0.306604546186518,0.306604546186518,0.306604546186518,0.306604546186518,0.306604546186518
y1998,EUR,0.714650966840351,0.714650966840351,0.714650966840351,0.714650966840351,0.714650966840351
y1998,NEU,0.620749390017796,0.620749390017796,0.620749390017796,0.620749390017796,0.620749390017796
y1998,MEA,0.551270946756235,0.551270946756235,0.551270946756235,0.551270946756235,0.551270946756235
y1998,REF,0.652984744209428,0.652984744209428,0.652984744209428,0.652984744209428,0.652984744209428
y1998,CAZ,0.812772709569381,0.812772709569381,0.812772709569381,0.812772709569381,0.812772709569381
y1998,CHA,0.353471683408244,0.353471683408244,0.353471683408244,0.353471683408244,0.353471683408244
y1998,IND,0.2724,0.2724,0.2724,0.2724,0.2724
y1998,JPN,0.78398,0.78398,0.78398,0.78398,0.78398
y1998,USA,0.78377,0.78377,0.78377,0.78377,0.78377
y1999,LAM,0.748914403325386,0.748914403325386,0.748914403325386,0.748914403325386,0.748914403325386
y1999,OAS,0.358273896228803,0.358273896228803,0.358273896228803,0.358273896228803,0.358273896228803
y1999,SSA,0.31036485849599,0.31036485849599,0.31036485849599,0.31036485849599,0.31036485849599
y1999,EUR,0.715936035585171,0.715936035585171,0.715936035585171,0.715936035585171,0.715936035585171
y1999,NEU,0.625454805203997,0.625454805203997,0.625454805203997,0.625454805203997,0.625454805203997
y1999,MEA,0.554650197778414,0.554650197778414,0.554650197778414,0.554650197778414,0.554650197778414
y1999,REF,0.652853277117542,0.652853277117542,0.652853277117542,0.652853277117542,0.652853277117542
y1999,CAZ,0.814554807415874,0.814554807415874,0.814554807415874,0.814554807415874,0.814554807415874
y1999,CHA,0.363205473445363,0.363205473445363,0.363205473445363,0.363205473445363,0.363205473445363
y1999,IND,0.27453,0.27453,0.27453,0.27453,0.27453
y1999,JPN,0.78523,0.78523,0.78523,0.78523,0.78523
y1999,USA,0.78742,0.78742,0.78742,0.78742,0.78742
y2000,LAM,0.753405059847744,0.753405059847744,0.753405059847744,0.753405059847744,0.753405059847744
y2000,OAS,0.36310858760373,0.36310858760373,0.36310858760373,0.36310858760373,0.36310858760373
y2000,SSA,0.314101978951642,0.314101978951642,0.314101978951642,0.314101978951642,0.314101978951642
y2000,EUR,0.717398275954969,0.717398275954969,0.717398275954969,0.717398275954969,0.717398275954969
y2000,NEU,0.629995295394742,0.629995295394742,0.629995295394742,0.629995295394742,0.629995295394742
y2000,MEA,0.55813214785468,0.55813214785468,0.55813214785468,0.55813214785468,0.55813214785468
y2000,REF,0.652799940646884,0.652799940646884,0.652799940646884,0.652799940646884,0.652799940646884
y2000,CAZ,0.816292779103501,0.816292779103501,0.816292779103501,0.816292779103501,0.816292779103501
y2000,CHA,0.373081038016755,0.373081038016755,0.373081038016755,0.373081038016755,0.373081038016755
y2000,IND,0.27667,0.27667,0.27667,0.27667,0.27667
y2000,JPN,0.78649,0.78649,0.78649,0.78649,0.78649
y2000,USA,0.79057,0.79057,0.79057,0.79057,0.79057
y2001,LAM,0.757001914122696,0.757001914122696,0.757001914122696,0.757001914122696,0.757001914122696
y2001,OAS,0.367660986057906,0.367660986057906,0.367660986057906,0.367660986057906,0.367660986057906
y2001,SSA,0.318521333367807,0.318521333367807,0.318521333367807,0.318521333367807,0.318521333367807
y2001,EUR,0.719177763320697,0.719177763320697,0.719177763320697,0.719177763320697,0.719177763320697
y2001,NEU,0.635050426386428,0.635050426386428,0.635050426386428,0.635050426386428,0.635050426386428
y2001,MEA,0.561652103542379,0.561652103542379,0.561652103542379,0.561652103542379,0.561652103542379
y2001,REF,0.652744957306576,0.652744957306576,0.652744957306576,0.652744957306576,0.652744957306576
y2001,CAZ,0.817773769230397,0.817773769230397,0.817773769230397,0.817773769230397,0.817773769230397
y2001,CHA,0.384954870928047,0.384954870928047,0.384954870928047,0.384954870928047,0.384954870928047
y2001,IND,0.27918,0.27918,0.27918,0.27918,0.27918
y2001,JPN,0.7999,0.7999,0.7999,0.7999,0.7999
y2001,USA,0.79234,0.79234,0.79234,0.79234,0.79234
y2002,LAM,0.760300107127848,0.760300107127848,0.760300107127848,0.760300107127848,0.760300107127848
y2002,OAS,0.372227569399996,0.372227569399996,0.372227569399996,0.372227569399996,0.372227569399996
y2002,SSA,0.323058440921302,0.323058440921302,0.323058440921302,0.323058440921302,0.323058440921302
y2002,EUR,0.721555257365337,0.721555257365337,0.721555257365337,0.721555257365337,0.721555257365337
y2002,NEU,0.640489364338134,0.640489364338134,0.640489364338134,0.640489364338134,0.640489364338134
y2002,MEA,0.565012852992729,0.565012852992729,0.565012852992729,0.565012852992729,0.565012852992729
y2002,REF,0.652825095850303,0.652825095850303,0.652825095850303,0.652825095850303,0.652825095850303
y2002,CAZ,0.818723861428176,0.818723861428176,0.818723861428176,0.818723861428176,0.818723861428176
y2002,CHA,0.397960728792869,0.397960728792869,0.397960728792869,0.397960728792869,0.397960728792869
y2002,IND,0.28244,0.28244,0.28244,0.28244,0.28244
y2002,JPN,0.81647,0.81647,0.81647,0.81647,0.81647
y2002,USA,0.79409,0.79409,0.79409,0.79409,0.79409
y2003,LAM,0.763517227309233,0.763517227309233,0.763517227309233,0.763517227309233,0.763517227309233
y2003,OAS,0.376754106511574,0.376754106511574,0.376754106511574,0.376754106511574,0.376754106511574
y2003,SSA,0.327610308898342,0.327610308898342,0.327610308898342,0.327610308898342,0.327610308898342
y2003,EUR,0.723870393074916,0.723870393074916,0.723870393074916,0.723870393074916,0.723870393074916
y2003,NEU,0.645960028262771,0.645960028262771,0.645960028262771,0.645960028262771,0.645960028262771
y2003,MEA,0.56838936767904,0.56838936767904,0.56838936767904,0.56838936767904,0.56838936767904
y2003,REF,0.6532245505481,0.6532245505481,0.6532245505481,0.6532245505481,0.6532245505481
y2003,CAZ,0.819705167610915,0.819705167610915,0.819705167610915,0.819705167610915,0.819705167610915
y2003,CHA,0.411134507049257,0.411134507049257,0.411134507049257,0.411134507049257,0.411134507049257
y2003,IND,0.28572,0.28572,0.28572,0.28572,0.28572
y2003,JPN,0.83196,0.83196,0.83196,0.83196,0.83196
y2003,USA,0.79583,0.79583,0.79583,0.79583,0.79583
y2004,LAM,0.766605948452075,0.766605948452075,0.766605948452075,0.766605948452075,0.766605948452075
y2004,OAS,0.381474342349213,0.381474342349213,0.381474342349213,0.381474342349213,0.381474342349213
y2004,SSA,0.332204823138909,0.332204823138909,0.332204823138909,0.332204823138909,0.332204823138909
y2004,EUR,0.72615533481885,0.72615533481885,0.72615533481885,0.72615533481885,0.72615533481885
y2004,NEU,0.651433337491171,0.651433337491171,0.651433337491171,0.651433337491171,0.651433337491171
y2004,MEA,0.571937609781683,0.571937609781683,0.571937609781683,0.571937609781683,0.571937609781683
y2004,REF,0.65373475934897,0.65373475934897,0.65373475934897,0.65373475934897,0.65373475934897
y2004,CAZ,0.82065170350863,0.82065170350863,0.82065170350863,0.82065170350863,0.82065170350863
y2004,CHA,0.424503819775446,0.424503819775446,0.424503819775446,0.424503819775446,0.424503819775446
y2004,IND,0.28903,0.28903,0.28903,0.28903,0.28903
y2004,JPN,0.8464,0.8464,0.8464,0.8464,0.8464
y2004,USA,0.79757,0.79757,0.79757,0.79757,0.79757
y2005,LAM,0.769668911264305,0.769668911264305,0.769668911264305,0.769668911264305,0.769668911264305
y2005,OAS,0.386221945544945,0.386221945544945,0.386221945544945,0.386221945544945,0.386221945544945
y2005,SSA,0.336963525041882,0.336963525041882,0.336963525041882,0.336963525041882,0.336963525041882
y2005,EUR,0.728451994557225,0.728451994557225,0.728451994557225,0.728451994557225,0.728451994557225
y2005,NEU,0.65685833162144,0.65685833162144,0.65685833162144,0.65685833162144,0.65685833162144
y2005,MEA,0.575828567445956,0.575828567445956,0.575828567445956,0.575828567445956,0.575828567445956
y2005,REF,0.65429911606406,0.65429911606406,0.65429911606406,0.65429911606406,0.65429911606406
y2005,CAZ,0.821589210263752,0.821589210263752,0.821589210263752,0.821589210263752,0.821589210263752
y2005,CHA,0.437958223000136,0.437958223000136,0.437958223000136,0.437958223000136,0.437958223000136
y2005,IND,0.29235,0.29235,0.29235,0.29235,0.29235
y2005,JPN,0.85978,0.85978,0.85978,0.85978,0.85978
y2005,USA,0.79928,0.79928,0.79928,0.79928,0.79928
y2006,LAM,0.772671941475988,0.772671941475988,0.772671941475988,0.772671941475988,0.772671941475988
y2006,OAS,0.390941651933102,0.390941651933102,0.390941651933102,0.390941651933102,0.390941651933102
y2006,SSA,0.341695188153105,0.341695188153105,0.341695188153105,0.341695188153105,0.341695188153105
y2006,EUR,0.73073479493117,0.73073479493117,0.73073479493117,0.73073479493117,0.73073479493117
y2006,NEU,0.662258807967173,0.662258807967173,0.662258807967173,0.662258807967173,0.662258807967173
y2006,MEA,0.579892112584737,0.579892112584737,0.579892112584737,0.579892112584737,0.579892112584737
y2006,REF,0.654885604973492,0.654885604973492,0.654885604973492,0.654885604973492,0.654885604973492
y2006,CAZ,0.822608975530885,0.822608975530885,0.822608975530885,0.822608975530885,0.822608975530885
y2006,CHA,0.451106414726411,0.451106414726411,0.451106414726411,0.451106414726411,0.451106414726411
y2006,IND,0.29569,0.29569,0.29569,0.29569,0.29569
y2006,JPN,0.87118,0.87118,0.87118,0.87118,0.87118
y2006,USA,0.80099,0.80099,0.80099,0.80099,0.80099
y2007,LAM,0.77562167134303,0.77562167134303,0.77562167134303,0.77562167134303,0.77562167134303
y2007,OAS,0.395710805268379,0.395710805268379,0.395710805268379,0.395710805268379,0.395710805268379
y2007,SSA,0.345988536854554,0.345988536854554,0.345988536854554,0.345988536854554,0.345988536854554
y2007,EUR,0.733042620153645,0.733042620153645,0.733042620153645,0.733042620153645,0.733042620153645
y2007,NEU,0.667567092059018,0.667567092059018,0.667567092059018,0.667567092059018,0.667567092059018
y2007,MEA,0.583767142552152,0.583767142552152,0.583767142552152,0.583767142552152,0.583767142552152
y2007,REF,0.655526615574462,0.655526615574462,0.655526615574462,0.655526615574462,0.655526615574462
y2007,CAZ,0.824116857656329,0.824116857656329,0.824116857656329,0.824116857656329,0.824116857656329
y2007,CHA,0.464112605961251,0.464112605961251,0.464112605961251,0.464112605961251,0.464112605961251
y2007,IND,0.29906,0.29906,0.29906,0.29906,0.29906
y2007,JPN,0.88146,0.88146,0.88146,0.88146,0.88146
y2007,USA,0.80269,0.80269,0.80269,0.80269,0.80269
y2008,LAM,0.778506731778304,0.778506731778304,0.778506731778304,0.778506731778304,0.778506731778304
y2008,OAS,0.400581569239508,0.400581569239508,0.400581569239508,0.400581569239508,0.400581569239508
y2008,SSA,0.351191797336738,0.351191797336738,0.351191797336738,0.351191797336738,0.351191797336738
y2008,EUR,0.735340763561346,0.735340763561346,0.735340763561346,0.735340763561346,0.735340763561346
y2008,NEU,0.673085778109259,0.673085778109259,0.673085778109259,0.673085778109259,0.673085778109259
y2008,MEA,0.58749088885945,0.58749088885945,0.58749088885945,0.58749088885945,0.58749088885945
y2008,REF,0.656147181728358,0.656147181728358,0.656147181728358,0.656147181728358,0.656147181728358
y2008,CAZ,0.825614785019896,0.825614785019896,0.825614785019896,0.825614785019896,0.825614785019896
y2008,CHA,0.477196010780845,0.477196010780845,0.477196010780845,0.477196010780845,0.477196010780845
y2008,IND,0.30246,0.30246,0.30246,0.30246,0.30246
y2008,JPN,0.89103,0.89103,0.89103,0.89103,0.89103
y2008,USA,0.80438,0.80438,0.80438,0.80438,0.80438
y2009,LAM,0.781318447222001,0.781318447222001,0.781318447222001,0.781318447222001,0.781318447222001
y2009,OAS,0.405378203649014,0.405378203649014,0.405378203649014,0.405378203649014,0.405378203649014
y2009,SSA,0.356435365466226,0.356435365466226,0.356435365466226,0.356435365466226,0.356435365466226
y2009,EUR,0.73754922107205,0.73754922107205,0.73754922107205,0.73754922107205,0.73754922107205
y2009,NEU,0.678562635146161,0.678562635146161,0.678562635146161,0.678562635146161,0.678562635146161
y2009,MEA,0.591089052155991,0.591089052155991,0.591089052155991,0.591089052155991,0.591089052155991
y2009,REF,0.656758824069551,0.656758824069551,0.656758824069551,0.656758824069551,0.656758824069551
y2009,CAZ,0.827099309373979,0.827099309373979,0.827099309373979,0.827099309373979,0.827099309373979
y2009,CHA,0.490268634019746,0.490268634019746,0.490268634019746,0.490268634019746,0.490268634019746
y2009,IND,0.30587,0.30587,0.30587,0.30587,0.30587
y2009,JPN,0.89989,0.89989,0.89989,0.89989,0.89989
y2009,USA,0.80606,0.80606,0.80606,0.80606,0.80606
y2010,LAM,0.784115495788424,0.784115495788424,0.784115495788424,0.784115495788424,0.784115495788424
y2010,OAS,0.410225532604564,0.410225532604564,0.410225532604564,0.410225532604564,0.410225532604564
y2010,SSA,0.361749196986968,0.361749196986968,0.361749196986968,0.361749196986968,0.361749196986968
y2010,EUR,0.739770543699603,0.739770543699603,0.739770543699603,0.739770543699603,0.739770543699603
y2010,NEU,0.684000178242992,0.684000178242992,0.684000178242992,0.684000178242992,0.684000178242992
y2010,MEA,0.593738796953803,0.593738796953803,0.593738796953803,0.593738796953803,0.593738796953803
y2010,REF,0.657290345381358,0.657290345381358,0.657290345381358,0.657290345381358,0.657290345381358
y2010,CAZ,0.828537102182561,0.828537102182561,0.828537102182561,0.828537102182561,0.828537102182561
y2010,CHA,0.503406923791039,0.503406923791039,0.503406923791039,0.503406923791039,0.503406923791039
y2010,IND,0.3093,0.3093,0.3093,0.3093,0.3093
y2010,JPN,0.90812,0.90812,0.90812,0.90812,0.90812
y2010,USA,0.80772,0.80772,0.80772,0.80772,0.80772
y2011,LAM,0.786872964550794,0.786872964550794,0.786872964550794,0.786872964550794,0.786872964550794
y2011,OAS,0.414706887753336,0.414706887753336,0.414706887753336,0.414706887753336,0.414706887753336
y2011,SSA,0.367116235304633,0.367116235304633,0.367116235304633,0.367116235304633,0.367116235304633
y2011,EUR,0.741902153071708,0.741902153071708,0.741902153071708,0.741902153071708,0.741902153071708
y2011,NEU,0.689438588592185,0.689438588592185,0.689438588592185,0.689438588592185,0.689438588592185
y2011,MEA,0.596478480198285,0.596478480198285,0.596478480198285,0.596478480198285,0.596478480198285
y2011,REF,0.657562422893278,0.657562422893278,0.657562422893278,0.657562422893278,0.657562422893278
y2011,CAZ,0.829850779162224,0.829850779162224,0.829850779162224,0.829850779162224,0.829850779162224
y2011,CHA,0.515952633400528,0.515952633400528,0.515952633400528,0.515952633400528,0.515952633400528
y2011,IND,0.31276,0.31276,0.31276,0.31276,0.31276
y2011,JPN,0.91069,0.91069,0.91069,0.91069,0.91069
y2011,USA,0.80944,0.80944,0.80944,0.80944,0.80944
y2012,LAM,0.789547609258164,0.789547609258164,0.789547609258164,0.789547609258164,0.789547609258164
y2012,OAS,0.419075225878454,0.419075225878454,0.419075225878454,0.419075225878454,0.419075225878454
y2012,SSA,0.372400429726875,0.372400429726875,0.372400429726875,0.372400429726875,0.372400429726875
y2012,EUR,0.743939248636953,0.743939248636953,0.743939248636953,0.743939248636953,0.743939248636953
y2012,NEU,0.69474663286218,0.69474663286218,0.69474663286218,0.69474663286218,0.69474663286218
